stars.Time,stars.name,stars
2020-09-01,gentoo_gentoo,26.0
2020-09-01,getsentry_sentry,317.0
2020-09-01,github_codeql,121.0
2020-09-01,gitpodio_gitpod,273.0
2020-09-01,gogitea_gitea,384.0
2020-09-01,godotengine_godot,666.0
2020-09-01,golang_go,1267.0
2020-09-01,google_itcertautomationpractice,39.0
2020-09-01,gradle_gradle,128.0
2020-09-01,grafana_grafana,616.0
2020-09-01,grafana_loki,273.0
2020-09-01,gravitational_teleport,105.0
2020-09-01,grpc_grpc,371.0
2020-09-01,hashicorp_terraformprovideraws,152.0
2020-09-01,hashicorp_terraformproviderazurerm,62.0
2020-09-01,hashicorp_vault,763.0
2020-09-01,homeassistant_core,799.0
2020-09-01,homeassistant_frontend,53.0
2020-09-01,homeassistant_homeassistant.io,71.0
2020-09-01,Homebrew_homebrewcask,139.0
2020-09-01,Homebrew_homebrewcore,142.0
2020-09-01,huggingface_transformers,1439.0
2020-09-01,influxdata_telegraf,188.0
2020-09-01,IntelRealSense_librealsense,126.0
2020-09-01,istio_istio,629.0
2020-09-01,JacksonKearl_testissues,1.0
2020-09-01,JetBrains_swot,32.0
2020-09-01,jitsi_jitsimeet,410.0
2020-09-01,jlord_patchwork,13.0
2020-09-01,joomla_joomlacms,22.0
2020-09-01,JuliaLang_julia,673.0
2020-09-01,JuliaRegistries_General,12.0
2020-09-01,Kaiserreich_Kaiserreich4,7.0
2020-09-01,keycloak_keycloak,213.0
2020-09-01,Koenkk_zigbee2mqtt,144.0
2020-09-01,kubernetes_kubernetes,1029.0
2020-09-01,kubernetes_minikube,220.0
2020-09-01,kubernetes_testinfra,46.0
2020-09-01,kubernetes_website,53.0
2020-09-01,kubevirt_kubevirt,61.0
2020-09-01,laravel_framework,326.0
2020-09-01,leanprovercommunity_mathlib,28.0
2020-09-01,LeetCodeFeedback_LeetCodeFeedback,9.0
2020-09-01,lensapp_lens,636.0
2020-09-01,LightningAI_lightning,975.0
2020-09-01,llvm_llvmproject,367.0
2020-09-01,logseq_logseq,101.0
2020-09-01,macports_macportsports,12.0
2020-09-01,magento_magento2,95.0
2020-09-01,MarlinFirmware_Marlin,195.0
2020-09-01,mastodon_mastodon,183.0
2020-09-01,matplotlib_matplotlib,181.0
2020-09-01,matrixorg_synapse,112.0
2020-09-01,mattermost_mattermostwebapp,28.0
2020-09-01,mdn_content,3.0
2020-09-01,metabase_metabase,374.0
2020-09-01,MetaMask_ethphishingdetect,13.0
2020-09-01,MetaMask_metamaskextension,99.0
2020-09-01,metersphere_metersphere,228.0
2020-09-01,microsoft_azuredatastudio,50.0
2020-09-01,microsoft_fluentui,239.0
2020-09-01,microsoft_onnxruntime,504.0
2020-09-01,microsoft_playwright,840.0
2020-09-01,microsoft_PowerToys,1780.0
2020-09-01,microsoft_terminal,942.0
2020-09-01,microsoft_TypeScript,949.0
2020-09-01,microsoft_vcpkg,376.0
2020-09-01,microsoft_vscode,1800.0
2020-09-01,microsoft_wingetpkgs,118.0
2020-09-01,microsoft_WSL,229.0
2020-09-01,MicrosoftDocs_azuredocs,139.0
2020-09-01,MicrosoftDocs_microsoft365docs,16.0
2020-09-01,MicrosoftDocs_msteamsdocs,4.0
2020-09-01,microsoftgraph_microsoftgraphdocs,13.0
2020-09-01,mlflow_mlflow,243.0
2020-09-01,mozillamobile_fenix,206.0
2020-09-01,mrdoob_three.js,791.0
2020-09-01,mui_materialui,906.0
2020-09-01,mui_muix,25.0
2020-09-01,neovim_neovim,601.0
2020-09-01,newrelic_docswebsite,1.0
2020-09-01,nextcloud_desktop,71.0
2020-09-01,nextcloud_server,252.0
2020-09-01,NixOS_nixpkgs,122.0
2020-09-01,nodejs_node,812.0
2020-09-01,nrfconnect_sdknrf,12.0
2020-09-01,nrwl_nx,202.0
2020-09-01,obsproject_obsstudio,811.0
2020-09-01,odoo_odoo,343.0
2020-09-01,openmmlab_mmdetection,444.0
2020-09-01,opentelemetry_opentelemetrycollectorcontrib,17.0
2020-09-01,OpenAPITools_openapigenerator,258.0
2020-09-01,opencv_opencv,851.0
2020-09-01,openhab_openhabaddons,11.0
2020-09-01,openjdk_jdk,2629.0
2020-09-01,openjournals_jossreviews,14.0
2020-09-01,openshift_openshiftdocs,5.0
2020-09-01,openshift_release,3.0
2020-09-01,openssl_openssl,203.0
2020-09-01,openvinotoolkit_openvino,83.0
2020-09-01,openwrt_openwrt,205.0
2020-09-01,oppia_oppia,42.0
2020-09-01,PaddlePaddle_Paddle,338.0
2020-09-01,PaddlePaddle_PaddleOCR,1190.0
2020-09-01,pandasdev_pandas,436.0
2020-09-01,php_phpsrc,246.0
2020-09-01,pingcap_tidb,381.0
2020-09-01,postmanlabs_postmanappsupport,46.0
2020-09-01,PowerShell_PowerShell,1223.0
2020-09-01,ppy_osu,166.0
2020-09-01,PrestaShop_PrestaShop,55.0
2020-09-01,prisma_prisma,568.0
2020-09-01,projectchip_connectedhomeip,562.0
2020-09-01,prusa3d_PrusaSlicer,62.0
2020-09-01,python_cpython,600.0
2020-09-01,pytorch_pytorch,1577.0
2020-09-01,qbittorrent_qBittorrent,194.0
2020-09-01,qgis_QGIS,82.0
2020-09-01,qmk_qmk_firmware,247.0
2020-09-01,quarkusio_quarkus,266.0
2020-09-01,rails_rails,346.0
2020-09-01,rancher_rancher,196.0
2020-09-01,rapid7_metasploitframework,307.0
2020-09-01,rayproject_ray,492.0
2020-09-01,redis_redis,620.0
2020-09-01,Regalis11_Barotrauma,21.0
2020-09-01,renovatebot_renovate,105.0
2020-09-01,RocketChat_Rocket.Chat,300.0
2020-09-01,RPCS3_rpcs3,118.0
2020-09-01,rstudio_rstudio,45.0
2020-09-01,rufflers_ruffle,140.0
2020-09-01,rustlang_rust,849.0
2020-09-01,scikitlearn_scikitlearn,480.0
2020-09-01,scipy_scipy,88.0
2020-09-01,sectionengineeringeducation_engineeringeducation,2.0
2020-09-01,SerenityOS_serenity,166.0
2020-09-01,SkyratSS13_Skyrattg,1.0
2020-09-01,solanalabs_solana,121.0
2020-09-01,sourcegraph_sourcegraph,77.0
2020-09-01,spack_spack,29.0
2020-09-01,spyderide_spyder,69.0
2020-09-01,storybookjs_storybook,823.0
2020-09-01,strapi_strapi,1292.0
2020-09-01,symfony_symfony,200.0
2020-09-01,systemd_systemd,123.0
2020-09-01,tachiyomiorg_tachiyomi,355.0
2020-09-01,tachiyomiorg_tachiyomiextensions,37.0
2020-09-01,tailscale_tailscale,171.0
2020-09-01,taosdata_TDengine,830.0
2020-09-01,TeamNewPipe_NewPipe,312.0
2020-09-01,tensorflow_tensorflow,1256.0
2020-09-01,termux_termuxpackages,149.0
2020-09-01,tgstation_tgstation,23.0
2020-09-01,trinodb_trino,93.0
2020-09-01,trustwallet_assets,29.0
2020-09-01,typechallenges_typechallenges,1502.0
2020-09-01,uBlockOrigin_uAssets,40.0
2020-09-01,Ultimaker_Cura,70.0
2020-09-01,ultralytics_yolov5,636.0
2020-09-01,ValveSoftware_Proton,228.0
2020-09-01,vectordotdev_vector,200.0
2020-09-01,vercel_next.js,1359.0
2020-09-01,vitejs_vite,1558.0
2020-09-01,voidlinux_voidpackages,32.0
2020-09-01,webcompat_webbugs,8.0
2020-09-01,woocommerce_woocommerce,95.0
2020-09-01,WordPress_gutenberg,91.0
2020-09-01,xamarin_xamarinmacios,19.0
2020-09-01,xbmc_xbmc,91.0
2020-09-01,yuzuemu_yuzu,376.0
2020-09-01,zephyrprojectrtos_zephyr,113.0
2020-09-01,zerotomastery_starthereguidelines,49.0
2020-09-01,ziglang_zig,335.0
2020-09-01,zulip_zulip,129.0
2020-10-01,AdguardTeam_AdguardFilters,36.0
2020-10-01,airbytehq_airbyte,109.0
2020-10-01,alibaba_nacos,436.0
2020-10-01,angular_angular,1027.0
2020-10-01,angular_components,139.0
2020-10-01,ankidroid_AnkiAndroid,97.0
2020-10-01,ansible_ansible,601.0
2020-10-01,antdesign_antdesign,771.0
2020-10-01,apache_airflow,406.0
2020-10-01,apache_apisix,181.0
2020-10-01,apache_arrow,159.0
2020-10-01,apache_beam,69.0
2020-10-01,apache_dolphinscheduler,113.0
2020-10-01,apache_doris,60.0
2020-10-01,apache_flink,257.0
2020-10-01,apache_hudi,67.0
2020-10-01,apache_iceberg,80.0
2020-10-01,apache_pulsar,135.0
2020-10-01,apache_shardingsphere,152.0
2020-10-01,apache_spark,425.0
2020-10-01,apache_superset,378.0
2020-10-01,apache_tvm,126.0
2020-10-01,apple_swift,477.0
2020-10-01,appsmithorg_appsmith,605.0
2020-10-01,ArduPilot_ardupilot,78.0
2020-10-01,argoproj_argocd,216.0
2020-10-01,Automattic_jetpack,16.0
2020-10-01,Automattic_wpcalypso,52.0
2020-10-01,aws_awscdk,195.0
2020-10-01,awsamplify_amplifycli,55.0
2020-10-01,azerothcore_azerothcorewotlk,40.0
2020-10-01,Azure_azurecli,54.0
2020-10-01,Azure_azurepowershell,78.0
2020-10-01,Azure_azurerestapispecs,19.0
2020-10-01,Azure_azuresdkforjava,45.0
2020-10-01,Azure_azuresdkforjs,45.0
2020-10-01,Azure_azuresdkfornet,57.0
2020-10-01,Azure_azuresdkforpython,45.0
2020-10-01,backstage_backstage,619.0
2020-10-01,bevyengine_bevy,314.0
2020-10-01,bioconda_biocondarecipes,15.0
2020-10-01,bitcoin_bitcoin,549.0
2020-10-01,bitnami_charts,130.0
2020-10-01,brave_bravebrowser,281.0
2020-10-01,brave_bravecore,32.0
2020-10-01,ccxt_ccxt,214.0
2020-10-01,ceph_ceph,155.0
2020-10-01,ChiaNetwork_chiablockchain,15.0
2020-10-01,cilium_cilium,215.0
2020-10-01,CleverRaven_CataclysmDDA,117.0
2020-10-01,ClickHouse_ClickHouse,424.0
2020-10-01,cloudflare_cloudflaredocs,46.0
2020-10-01,cmssw_cmssw,11.0
2020-10-01,cockroachdb_cockroach,247.0
2020-10-01,conanio_conancenterindex,12.0
2020-10-01,condaforge_stagedrecipes,10.0
2020-10-01,containers_podman,348.0
2020-10-01,coolsnowwolf_lede,485.0
2020-10-01,cypressio_cypress,570.0
2020-10-01,darktableorg_darktable,77.0
2020-10-01,DataDog_datadogagent,12.0
2020-10-01,dbeaver_dbeaver,504.0
2020-10-01,DefinitelyTyped_DefinitelyTyped,483.0
2020-10-01,demisto_content,11.0
2020-10-01,denoland_deno,1043.0
2020-10-01,departmentofveteransaffairs_va.govteam,15.0
2020-10-01,desktop_desktop,236.0
2020-10-01,directus_directus,141.0
2020-10-01,docker_docs,44.0
2020-10-01,dotnet_aspnetcore,447.0
2020-10-01,dotnet_AspNetCore.Docs,162.0
2020-10-01,dotnet_docs,40.0
2020-10-01,dotnet_efcore,119.0
2020-10-01,dotnet_maui,294.0
2020-10-01,dotnet_roslyn,169.0
2020-10-01,dotnet_runtime,357.0
2020-10-01,elastic_elasticsearch,659.0
2020-10-01,elastic_kibana,152.0
2020-10-01,electron_electron,754.0
2020-10-01,elementplus_elementplus,514.0
2020-10-01,elementor_elementor,73.0
2020-10-01,envoyproxy_envoy,306.0
2020-10-01,espressif_espidf,130.0
2020-10-01,ethereum_ethereumorgwebsite,23.0
2020-10-01,expo_expo,258.0
2020-10-01,facebook_react,2113.0
2020-10-01,facebook_reactnative,822.0
2020-10-01,filescommunity_Files,228.0
2020-10-01,firebase_firebaseandroidsdk,24.0
2020-10-01,firebase_flutterfire,197.0
2020-10-01,firstcontributions_firstcontributions,884.0
2020-10-01,flathub_flathub,11.0
2020-10-01,flutter_engine,84.0
2020-10-01,flutter_flutter,4016.0
2020-10-01,flutter_plugins,282.0
2020-10-01,flybywiresim_a32nx,365.0
2020-10-01,freddier_hyperblog,298.0
2020-10-01,gatsbyjs_gatsby,672.0
2020-10-01,gentoo_gentoo,11.0
2020-10-01,getsentry_sentry,262.0
2020-10-01,github_codeql,176.0
2020-10-01,github_docs,1503.0
2020-10-01,gitpodio_gitpod,188.0
2020-10-01,gogitea_gitea,527.0
2020-10-01,godotengine_godot,919.0
2020-10-01,golang_go,1262.0
2020-10-01,google_itcertautomationpractice,33.0
2020-10-01,gradle_gradle,133.0
2020-10-01,grafana_grafana,542.0
2020-10-01,grafana_loki,325.0
2020-10-01,gravitational_teleport,93.0
2020-10-01,grpc_grpc,383.0
2020-10-01,hashicorp_terraformprovideraws,160.0
2020-10-01,hashicorp_terraformproviderazurerm,101.0
2020-10-01,hashicorp_vault,321.0
2020-10-01,homeassistant_core,1045.0
2020-10-01,homeassistant_frontend,74.0
2020-10-01,homeassistant_homeassistant.io,81.0
2020-10-01,Homebrew_homebrewcask,107.0
2020-10-01,Homebrew_homebrewcore,148.0
2020-10-01,huggingface_transformers,1683.0
2020-10-01,influxdata_telegraf,114.0
2020-10-01,IntelRealSense_librealsense,120.0
2020-10-01,istio_istio,323.0
2020-10-01,JetBrains_swot,25.0
2020-10-01,jitsi_jitsimeet,373.0
2020-10-01,jlord_patchwork,6.0
2020-10-01,joomla_joomlacms,26.0
2020-10-01,JuliaLang_julia,787.0
2020-10-01,JuliaRegistries_General,8.0
2020-10-01,Kaiserreich_Kaiserreich4,3.0
2020-10-01,keycloak_keycloak,252.0
2020-10-01,Koenkk_zigbee2mqtt,155.0
2020-10-01,kubernetes_kubernetes,966.0
2020-10-01,kubernetes_minikube,266.0
2020-10-01,kubernetes_testinfra,64.0
2020-10-01,kubernetes_website,43.0
2020-10-01,kubevirt_kubevirt,67.0
2020-10-01,laravel_framework,334.0
2020-10-01,leanprovercommunity_mathlib,68.0
2020-10-01,LeetCodeFeedback_LeetCodeFeedback,7.0
2020-10-01,lensapp_lens,435.0
2020-10-01,LightningAI_lightning,1116.0
2020-10-01,llvm_llvmproject,370.0
2020-10-01,logseq_logseq,111.0
2020-10-01,macports_macportsports,19.0
2020-10-01,magento_magento2,95.0
2020-10-01,MarlinFirmware_Marlin,382.0
2020-10-01,mastodon_mastodon,285.0
2020-10-01,matplotlib_matplotlib,305.0
2020-10-01,matrixorg_synapse,133.0
2020-10-01,mattermost_mattermostwebapp,35.0
2020-10-01,mdn_content,42.0
2020-10-01,metabase_metabase,281.0
2020-10-01,MetaMask_ethphishingdetect,2.0
2020-10-01,MetaMask_metamaskextension,65.0
2020-10-01,metersphere_metersphere,203.0
2020-10-01,microsoft_azuredatastudio,68.0
2020-10-01,microsoft_fluentui,180.0
2020-10-01,microsoft_onnxruntime,163.0
2020-10-01,microsoft_playwright,730.0
2020-10-01,microsoft_PowerToys,3444.0
2020-10-01,microsoft_terminal,953.0
2020-10-01,microsoft_TypeScript,806.0
2020-10-01,microsoft_vcpkg,330.0
2020-10-01,microsoft_vscode,1853.0
2020-10-01,microsoft_wingetpkgs,109.0
2020-10-01,microsoft_WSL,215.0
2020-10-01,MicrosoftDocs_azuredocs,102.0
2020-10-01,MicrosoftDocs_microsoft365docs,6.0
2020-10-01,MicrosoftDocs_msteamsdocs,1.0
2020-10-01,microsoftgraph_microsoftgraphdocs,23.0
2020-10-01,mlflow_mlflow,249.0
2020-10-01,mozillamobile_fenix,159.0
2020-10-01,mrdoob_three.js,797.0
2020-10-01,mui_materialui,886.0
2020-10-01,mui_muix,43.0
2020-10-01,neovim_neovim,669.0
2020-10-01,nextcloud_desktop,44.0
2020-10-01,nextcloud_server,326.0
2020-10-01,NixOS_nixpkgs,169.0
2020-10-01,nodejs_node,1331.0
2020-10-01,nrfconnect_sdknrf,15.0
2020-10-01,nrwl_nx,373.0
2020-10-01,obsproject_obsstudio,695.0
2020-10-01,odoo_odoo,436.0
2020-10-01,openmmlab_mmdetection,409.0
2020-10-01,opentelemetry_opentelemetrycollectorcontrib,35.0
2020-10-01,OpenAPITools_openapigenerator,277.0
2020-10-01,opencv_opencv,1224.0
2020-10-01,openhab_openhabaddons,20.0
2020-10-01,openjdk_jdk,884.0
2020-10-01,openjournals_jossreviews,15.0
2020-10-01,openshift_openshiftdocs,12.0
2020-10-01,openshift_release,1.0
2020-10-01,openssl_openssl,233.0
2020-10-01,openvinotoolkit_openvino,93.0
2020-10-01,openwrt_openwrt,159.0
2020-10-01,oppia_oppia,44.0
2020-10-01,PaddlePaddle_Paddle,218.0
2020-10-01,PaddlePaddle_PaddleOCR,1878.0
2020-10-01,pandasdev_pandas,428.0
2020-10-01,php_phpsrc,332.0
2020-10-01,pingcap_tidb,355.0
2020-10-01,postmanlabs_postmanappsupport,32.0
2020-10-01,PowerShell_PowerShell,618.0
2020-10-01,ppy_osu,192.0
2020-10-01,PrestaShop_PrestaShop,84.0
2020-10-01,prisma_prisma,520.0
2020-10-01,projectchip_connectedhomeip,112.0
2020-10-01,prusa3d_PrusaSlicer,116.0
2020-10-01,python_cpython,634.0
2020-10-01,pytorch_pytorch,841.0
2020-10-01,qbittorrent_qBittorrent,304.0
2020-10-01,qgis_QGIS,99.0
2020-10-01,qmk_qmk_firmware,244.0
2020-10-01,quarkusio_quarkus,260.0
2020-10-01,rails_rails,269.0
2020-10-01,rancher_rancher,351.0
2020-10-01,rapid7_metasploitframework,357.0
2020-10-01,rayproject_ray,425.0
2020-10-01,redis_redis,466.0
2020-10-01,Regalis11_Barotrauma,13.0
2020-10-01,renovatebot_renovate,139.0
2020-10-01,RocketChat_Rocket.Chat,312.0
2020-10-01,RPCS3_rpcs3,120.0
2020-10-01,rstudio_rstudio,43.0
2020-10-01,rufflers_ruffle,185.0
2020-10-01,rustlang_rust,762.0
2020-10-01,scikitlearn_scikitlearn,410.0
2020-10-01,scipy_scipy,107.0
2020-10-01,sectionengineeringeducation_engineeringeducation,9.0
2020-10-01,SerenityOS_serenity,461.0
2020-10-01,SkyratSS13_Skyrattg,4.0
2020-10-01,solanalabs_solana,51.0
2020-10-01,sourcegraph_sourcegraph,82.0
2020-10-01,spack_spack,51.0
2020-10-01,spyderide_spyder,83.0
2020-10-01,storybookjs_storybook,818.0
2020-10-01,strapi_strapi,950.0
2020-10-01,symfony_symfony,196.0
2020-10-01,systemd_systemd,115.0
2020-10-01,tachiyomiorg_tachiyomi,335.0
2020-10-01,tachiyomiorg_tachiyomiextensions,40.0
2020-10-01,tailscale_tailscale,113.0
2020-10-01,taosdata_TDengine,247.0
2020-10-01,TeamNewPipe_NewPipe,903.0
2020-10-01,tensorflow_tensorflow,1209.0
2020-10-01,termux_termuxpackages,155.0
2020-10-01,tgstation_tgstation,16.0
2020-10-01,trinodb_trino,81.0
2020-10-01,trustwallet_assets,28.0
2020-10-01,typechallenges_typechallenges,166.0
2020-10-01,uBlockOrigin_uAssets,45.0
2020-10-01,Ultimaker_Cura,78.0
2020-10-01,ultralytics_yolov5,666.0
2020-10-01,ValveSoftware_Proton,347.0
2020-10-01,vectordotdev_vector,213.0
2020-10-01,vercel_next.js,2301.0
2020-10-01,vitejs_vite,870.0
2020-10-01,voidlinux_voidpackages,24.0
2020-10-01,webcompat_webbugs,4.0
2020-10-01,woocommerce_woocommerce,150.0
2020-10-01,WordPress_gutenberg,88.0
2020-10-01,xamarin_xamarinmacios,25.0
2020-10-01,xbmc_xbmc,109.0
2020-10-01,yuzuemu_yuzu,234.0
2020-10-01,zephyrprojectrtos_zephyr,130.0
2020-10-01,zerotomastery_starthereguidelines,50.0
2020-10-01,ziglang_zig,329.0
2020-10-01,zulip_zulip,131.0
2020-11-01,AdguardTeam_AdguardFilters,40.0
2020-11-01,airbytehq_airbyte,87.0
2020-11-01,alibaba_nacos,518.0
2020-11-01,angular_angular,1397.0
2020-11-01,angular_components,285.0
2020-11-01,ankidroid_AnkiAndroid,86.0
2020-11-01,ansible_ansible,461.0
2020-11-01,antdesign_antdesign,859.0
2020-11-01,apache_airflow,691.0
2020-11-01,apache_apisix,232.0
2020-11-01,apache_arrow,266.0
2020-11-01,apache_beam,75.0
2020-11-01,apache_dolphinscheduler,174.0
2020-11-01,apache_doris,97.0
2020-11-01,apache_flink,311.0
2020-11-01,apache_hudi,58.0
2020-11-01,apache_iceberg,94.0
2020-11-01,apache_pulsar,171.0
2020-11-01,apache_shardingsphere,528.0
2020-11-01,apache_spark,305.0
2020-11-01,apache_superset,863.0
2020-11-01,apache_tvm,104.0
2020-11-01,apple_swift,428.0
2020-11-01,appsmithorg_appsmith,185.0
2020-11-01,ArduPilot_ardupilot,92.0
2020-11-01,argoproj_argocd,311.0
2020-11-01,Automattic_jetpack,17.0
2020-11-01,Automattic_wpcalypso,46.0
2020-11-01,aws_awscdk,207.0
2020-11-01,awsamplify_amplifycli,48.0
2020-11-01,azerothcore_azerothcorewotlk,67.0
2020-11-01,Azure_azurecli,30.0
2020-11-01,Azure_azurepowershell,42.0
2020-11-01,Azure_azurerestapispecs,11.0
2020-11-01,Azure_azuresdkforjava,32.0
2020-11-01,Azure_azuresdkforjs,38.0
2020-11-01,Azure_azuresdkfornet,42.0
2020-11-01,Azure_azuresdkforpython,46.0
2020-11-01,backstage_backstage,387.0
2020-11-01,bevyengine_bevy,952.0
2020-11-01,bioconda_biocondarecipes,8.0
2020-11-01,bitcoin_bitcoin,683.0
2020-11-01,bitnami_charts,179.0
2020-11-01,brave_bravebrowser,295.0
2020-11-01,brave_bravecore,33.0
2020-11-01,ccxt_ccxt,258.0
2020-11-01,ceph_ceph,151.0
2020-11-01,ChiaNetwork_chiablockchain,2.0
2020-11-01,cilium_cilium,320.0
2020-11-01,CleverRaven_CataclysmDDA,117.0
2020-11-01,ClickHouse_ClickHouse,919.0
2020-11-01,cloudflare_cloudflaredocs,32.0
2020-11-01,cmssw_cmssw,4.0
2020-11-01,cockroachdb_cockroach,189.0
2020-11-01,conanio_conancenterindex,15.0
2020-11-01,condaforge_stagedrecipes,7.0
2020-11-01,containers_podman,386.0
2020-11-01,coolsnowwolf_lede,652.0
2020-11-01,cypressio_cypress,600.0
2020-11-01,darktableorg_darktable,98.0
2020-11-01,DataDog_datadogagent,30.0
2020-11-01,dbeaver_dbeaver,1060.0
2020-11-01,DefinitelyTyped_DefinitelyTyped,473.0
2020-11-01,demisto_content,11.0
2020-11-01,denoland_deno,1110.0
2020-11-01,departmentofveteransaffairs_va.govteam,7.0
2020-11-01,desktop_desktop,7406.0
2020-11-01,directus_directus,1623.0
2020-11-01,docker_docs,33.0
2020-11-01,dotnet_aspnetcore,479.0
2020-11-01,dotnet_AspNetCore.Docs,176.0
2020-11-01,dotnet_docs,47.0
2020-11-01,dotnet_efcore,122.0
2020-11-01,dotnet_maui,483.0
2020-11-01,dotnet_roslyn,146.0
2020-11-01,dotnet_runtime,324.0
2020-11-01,elastic_elasticsearch,529.0
2020-11-01,elastic_kibana,156.0
2020-11-01,electron_electron,1347.0
2020-11-01,elementplus_elementplus,2274.0
2020-11-01,elementor_elementor,55.0
2020-11-01,envoyproxy_envoy,342.0
2020-11-01,espressif_espidf,146.0
2020-11-01,ethereum_ethereumorgwebsite,31.0
2020-11-01,expo_expo,252.0
2020-11-01,facebook_react,2095.0
2020-11-01,facebook_reactnative,1117.0
2020-11-01,filescommunity_Files,393.0
2020-11-01,firebase_firebaseandroidsdk,43.0
2020-11-01,firebase_flutterfire,222.0
2020-11-01,firstcontributions_firstcontributions,1084.0
2020-11-01,flathub_flathub,15.0
2020-11-01,flutter_engine,86.0
2020-11-01,flutter_flutter,3051.0
2020-11-01,flutter_plugins,296.0
2020-11-01,flybywiresim_a32nx,255.0
2020-11-01,freddier_hyperblog,259.0
2020-11-01,gatsbyjs_gatsby,486.0
2020-11-01,gentoo_gentoo,27.0
2020-11-01,getsentry_sentry,275.0
2020-11-01,github_codeql,90.0
2020-11-01,github_docs,321.0
2020-11-01,gitpodio_gitpod,137.0
2020-11-01,gogitea_gitea,446.0
2020-11-01,godotengine_godot,737.0
2020-11-01,golang_go,1482.0
2020-11-01,google_itcertautomationpractice,25.0
2020-11-01,gradle_gradle,132.0
2020-11-01,grafana_grafana,690.0
2020-11-01,grafana_loki,388.0
2020-11-01,gravitational_teleport,93.0
2020-11-01,grpc_grpc,435.0
2020-11-01,hashicorp_terraformprovideraws,113.0
2020-11-01,hashicorp_terraformproviderazurerm,80.0
2020-11-01,hashicorp_vault,265.0
2020-11-01,homeassistant_core,912.0
2020-11-01,homeassistant_frontend,66.0
2020-11-01,homeassistant_homeassistant.io,84.0
2020-11-01,Homebrew_homebrewcask,139.0
2020-11-01,Homebrew_homebrewcore,192.0
2020-11-01,huggingface_transformers,1610.0
2020-11-01,influxdata_telegraf,146.0
2020-11-01,IntelRealSense_librealsense,123.0
2020-11-01,istio_istio,634.0
2020-11-01,JetBrains_swot,21.0
2020-11-01,jitsi_jitsimeet,339.0
2020-11-01,jlord_patchwork,6.0
2020-11-01,joomla_joomlacms,20.0
2020-11-01,JuliaLang_julia,778.0
2020-11-01,JuliaRegistries_General,9.0
2020-11-01,Kaiserreich_Kaiserreich4,5.0
2020-11-01,keycloak_keycloak,222.0
2020-11-01,Koenkk_zigbee2mqtt,174.0
2020-11-01,kubernetes_kubernetes,915.0
2020-11-01,kubernetes_minikube,338.0
2020-11-01,kubernetes_testinfra,53.0
2020-11-01,kubernetes_website,57.0
2020-11-01,kubevirt_kubevirt,64.0
2020-11-01,laravel_framework,249.0
2020-11-01,leanprovercommunity_mathlib,45.0
2020-11-01,LeetCodeFeedback_LeetCodeFeedback,17.0
2020-11-01,lensapp_lens,626.0
2020-11-01,LightningAI_lightning,922.0
2020-11-01,llvm_llvmproject,397.0
2020-11-01,logseq_logseq,1272.0
2020-11-01,macports_macportsports,24.0
2020-11-01,magento_magento2,72.0
2020-11-01,MarlinFirmware_Marlin,365.0
2020-11-01,mastodon_mastodon,277.0
2020-11-01,matplotlib_matplotlib,209.0
2020-11-01,matrixorg_synapse,109.0
2020-11-01,mattermost_mattermostwebapp,40.0
2020-11-01,mdn_content,107.0
2020-11-01,metabase_metabase,334.0
2020-11-01,MetaMask_ethphishingdetect,6.0
2020-11-01,MetaMask_metamaskextension,70.0
2020-11-01,metersphere_metersphere,483.0
2020-11-01,microsoft_azuredatastudio,65.0
2020-11-01,microsoft_fluentui,225.0
2020-11-01,microsoft_onnxruntime,275.0
2020-11-01,microsoft_playwright,518.0
2020-11-01,microsoft_PowerToys,3780.0
2020-11-01,microsoft_terminal,1039.0
2020-11-01,microsoft_TypeScript,1313.0
2020-11-01,microsoft_vcpkg,415.0
2020-11-01,microsoft_vscode,1791.0
2020-11-01,microsoft_vscodejupyter,97.0
2020-11-01,microsoft_wingetpkgs,82.0
2020-11-01,microsoft_WSL,182.0
2020-11-01,MicrosoftDocs_azuredocs,156.0
2020-11-01,MicrosoftDocs_microsoft365docs,11.0
2020-11-01,MicrosoftDocs_msteamsdocs,6.0
2020-11-01,microsoftgraph_microsoftgraphdocs,13.0
2020-11-01,mlflow_mlflow,280.0
2020-11-01,mozillamobile_fenix,144.0
2020-11-01,mrdoob_three.js,792.0
2020-11-01,mui_materialui,1300.0
2020-11-01,mui_muix,52.0
2020-11-01,neovim_neovim,625.0
2020-11-01,newrelic_docswebsite,2.0
2020-11-01,nextcloud_desktop,52.0
2020-11-01,nextcloud_server,303.0
2020-11-01,NixOS_nixpkgs,185.0
2020-11-01,nodejs_node,788.0
2020-11-01,nrfconnect_sdknrf,14.0
2020-11-01,nrwl_nx,303.0
2020-11-01,obsproject_obsstudio,895.0
2020-11-01,odoo_odoo,641.0
2020-11-01,openmmlab_mmdetection,446.0
2020-11-01,opentelemetry_opentelemetrycollectorcontrib,28.0
2020-11-01,OpenAPITools_openapigenerator,268.0
2020-11-01,opencv_opencv,912.0
2020-11-01,openhab_openhabaddons,17.0
2020-11-01,openjdk_jdk,395.0
2020-11-01,openjournals_jossreviews,5.0
2020-11-01,openshift_openshiftdocs,3.0
2020-11-01,openshift_release,4.0
2020-11-01,openssl_openssl,214.0
2020-11-01,openvinotoolkit_openvino,100.0
2020-11-01,openwrt_openwrt,195.0
2020-11-01,oppia_oppia,31.0
